zip_code,distance_min,count_within_20,count_within_60,count_within_100
48877,9.466682186834037,14,146,384
48878,0.8316956590095729,12,112,351
48879,1.1217761562902882,27,177,479
48880,3.881189324100395,12,144,400
48881,0.520137358338438,17,172,402
48883,1.6860837613018758,15,135,382
48884,1.2497706684973278,15,153,388
48885,4.4249325468626655,12,151,366
48886,6.050779661531227,13,140,356
48888,2.0493152810401543,10,147,370
48889,7.414625956305863,16,157,405
48890,1.5180448642477908,25,178,481
48891,6.3554726414398335,14,146,380
48892,2.267884382126233,18,232,516
48893,1.095085830911021,13,110,346
48894,0.8633735633799549,23,182,469
48895,0.42127361140176783,24,211,512
48896,8.1551351280002,14,135,368
48897,1.5942332132009327,19,177,448
48906,2.85032527757982,28,189,503
48910,2.2917183041736187,26,187,515
48911,2.901043506623011,24,191,520
48912,2.16612784124603,28,186,509
48915,1.2600834614493404,26,188,507
48917,1.0482698160445625,26,187,514
48921,0.4947289990440602,27,187,514
48933,1.258952564563146,27,187,511
49001,1.5421119221026385,26,181,443
49002,1.4535742658857354,28,182,455
49004,1.7032052973045095,27,176,430
49006,0.7383033886143376,25,169,434
49007,1.9112667623598412,26,176,437
49008,1.6641712507191855,27,174,438
49009,3.557305648117236,27,168,425
49010,1.4774403613663258,14,147,391
49011,1.8422011247117775,19,194,514
49012,2.1386297972481696,24,180,454
49013,0.5275554453693027,16,151,543
49014,1.6889363656422391,22,185,534
49015,1.5935861403755016,26,192,499
49017,3.643844131656376,21,179,484
49021,2.152751492774105,19,182,523
49022,2.8758753917743882,21,144,624
49024,1.476046798205476,23,179,444
49026,0.49896835578644283,20,148,437
49027,0.24654802890340735,17,152,518
49028,1.4663766990334213,19,194,560
49029,2.852338347107503,20,192,555
49030,1.5831208271125485,17,195,526
49031,1.8256637719584015,23,178,561
49032,0.6949712627459583,18,194,504
49033,7.024708822094653,19,192,551
49034,0.4242634965037137,26,200,474
49036,3.286279341798224,20,191,573
49037,0.5493514603526003,24,184,488
49038,1.304139324978234,20,138,613
49040,0.5570676801957746,19,195,519
49042,1.506191040264401,20,194,499
49043,5.16923317878969,17,139,595
49045,1.31430759382463,19,160,537
49046,2.056468746771784,28,171,442
49047,1.1674646763201737,25,161,587
49048,3.2978994239168515,26,180,450
49050,1.3248745478009418,22,178,463
49051,6.216717489192645,24,201,507
49052,4.624585823097957,27,201,498
49053,0.14820554577567124,25,186,458
49055,1.1062396448426306,21,156,408
49056,3.500808593274581,18,150,484
49057,1.578676801892169,23,147,582
49058,1.0799816268308307,19,172,431
49060,0.9447204294101811,24,174,440
49061,5.990803213606462,19,185,509
49064,0.4200873266892417,18,157,538
49065,2.0477202449162344,22,171,450
49066,5.504512580779462,19,193,502
49067,0.7495455011204508,17,181,475
49068,1.3675084075958608,17,190,567
49070,0.5113857529102962,23,165,406
49071,0.8653509439309943,22,167,428
49072,0.36645339755864337,19,193,494
49073,2.5470318143313717,22,182,475
49074,1.0576998157950142,25,178,440
49075,3.99291331499467,18,196,510
49076,2.4995731503408525,15,188,555
49078,2.0647923467000813,20,165,400
49079,1.9451873857200885,21,160,450
49080,2.915279327392314,25,168,413
49082,0.4342790128602408,20,192,599
49083,0.32609044357573513,22,174,436
49084,2.103993310384148,20,139,629
49085,2.016585190562486,22,146,653
49087,3.4781212747198,21,177,441
49088,6.0055983210314645,27,193,470
49089,0.3984016005423831,16,191,530
49090,2.7539842318401955,14,137,555
49091,2.3215470282421022,16,201,523
49092,0.5831563473578211,17,188,581
49093,2.137373136726063,18,188,471
49094,1.8778228047158088,19,192,556
49095,0.9224434797051103,20,181,534
49096,1.2747568949680887,18,179,495
49097,2.777202933532326,25,190,468
49098,1.912421934654132,21,147,601
49099,1.2343050764444858,21,193,503
49101,1.1914833087416044,25,158,663
49102,3.653979884046499,31,167,626
49103,1.8653737221947442,30,160,650
49104,1.4801088240283837,30,159,644
49106,0.5453466080388568,23,160,680
49107,2.915405724696779,29,170,667
49111,2.6648396060174804,25,157,623
49112,2.735306278504426,25,186,584
49113,0.22285174383849962,33,176,684
49115,1.0466202649361682,26,194,699
49116,3.2074836945529075,25,213,701
49117,1.079834714859423,25,242,707
49119,0.3438281012304277,28,176,684
49120,0.8593319781481331,25,171,622
49125,1.8666882394707818,27,176,684
49126,4.775567884376645,21,151,638
49127,0.5095598741565346,21,151,667
49128,1.6312355736454731,29,192,701
49129,3.0952966777326987,25,228,701
49130,4.334568602929393,22,190,533
49201,2.57032352589132,19,217,589
49202,1.7019084702585194,17,210,589
49203,1.5119205949042593,21,213,594
49220,1.0473696384285007,22,218,608
49221,1.0561355289226373,21,231,603
49224,2.2589232718176326,16,195,588
49227,0.6650062968219949,18,195,609
49228,1.6466987954339032,23,251,607
49229,0.16952956775226383,17,251,586
49230,0.4950253119738767,21,234,602
49232,4.840930346989432,27,204,638
49233,1.830670474865336,22,219,608
49234,4.537761843553477,21,220,601
49235,1.7440485320223336,21,238,615
49236,1.4196032835282932,22,254,580
49237,0.49883547743895024,19,192,604
49238,0.9055770883944384,23,254,594
49240,2.595003870310351,18,247,568
49241,2.5913842858500127,23,191,609
49242,2.8599386351131155,24,206,630
49245,0.46943328505193915,18,197,595
49246,2.866126906576309,23,201,607
49247,1.3769001269105323,24,227,622
49248,2.5301474836756115,26,240,618
49249,5.430586262414119,24,209,623
49250,3.6074583031558114,23,197,618
49251,1.6890615045610655,20,207,555
49252,0.598728890612177,20,195,606
49253,0.8702209334347824,22,222,608
49254,0.3484636569776889,19,232,588
49255,2.0183005924016157,22,199,624
49256,1.675148379966225,25,235,630
49259,6.722248397004212,16,249,573
49261,0.6324894752635539,19,239,586
49262,2.96675354217114,22,206,619
49263,2.9597154286770113,20,243,589
49264,6.221946109313571,20,192,565
49265,0.7276399398239843,20,230,603
49266,7.543822680401712,27,211,630
49267,3.309335576911065,30,256,610
49268,4.2619906437719335,21,245,604
49269,1.8022058765130773,16,199,590
49270,2.447886616951937,27,254,589
49271,5.832218454603644,25,215,626
49272,5.881837234655281,15,221,567
49274,0.7882839918539621,18,196,621
49276,5.143182020099234,29,251,608
49277,4.664731269339508,16,200,571
49279,3.306604311763561,22,242,616
49282,4.352420920732511,22,214,616
49283,0.29540697330366417,21,200,595
49284,1.011668649516684,17,191,574
49285,2.727977897529904,16,239,550
49286,0.9161306294325766,18,247,585
49287,6.079415314608946,21,243,597
49288,0.8735227161595622,28,224,632
49289,3.698056307633267,22,245,621
49301,1.2580453682083024,23,158,366
49302,5.906406618931541,20,163,393
49303,4.443622647545827,16,108,295
49304,1.224351660951604,6,110,248
49305,0.39009887399940485,13,106,330
49306,2.8916820570438917,23,149,342
49307,0.4305700557247587,10,126,307
49309,9.554280719977047,4,105,259
49310,7.372980617053737,13,130,357
49312,9.220426862267544,9,112,276
49315,0.9242816672886311,23,146,355
49316,1.788466630593953,23,158,381
49318,1.6212034887452471,17,118,300
49319,1.4553835170920486,17,133,331
49320,6.602706881988909,11,112,317
49321,2.067476594496453,24,140,331
49322,6.478892579400103,15,138,346
49323,6.591156959248348,22,148,352
49325,0.7630581788014521,19,171,412
49326,5.612431915413072,12,148,355
49327,1.9699952485778305,16,108,294
49328,0.6474334057568853,19,151,376
49329,1.1650364380460765,15,129,326
49330,1.7043210293252264,17,120,310
49331,1.0893182559946075,20,163,382
49332,0.9495372313214724,14,125,335
49333,1.0590092866560201,22,166,405
49335,4.768649431570113,20,155,373
49336,1.31113097255433,10,130,324
49337,4.78779924811315,13,119,302
49338,7.883630423286416,9,115,282
49339,0.8131861905737175,14,132,333
49340,5.6478626869504,15,114,342
49341,3.40579993118189,19,149,341
49342,6.419783659188128,12,121,320
49343,2.4455866232744508,14,132,329
49344,4.385643497104406,21,163,400
49345,0.3000468843283855,21,128,317
49346,1.6787498607448157,12,127,318
49347,7.586401636038115,14,139,347
49348,1.7895844652425335,21,159,384
49349,1.8745481881561206,9,119,287
49401,0.8783089474606484,25,126,322
49402,9.136586104282959,8,98,244
49403,5.375038240526213,26,118,298
49404,0.9297641380312713,25,115,315
49405,2.8846249767976397,9,94,261
49406,0.28724108172095736,8,119,457
49408,1.687560130025258,13,131,443
49410,2.9560161061357166,14,94,253
49411,2.0861626513613403,14,83,250
49412,0.47827478807654944,12,106,280
49415,2.779575200455555,18,94,321
49417,4.012660914116494,18,102,341
49418,1.638809330360173,23,139,347
49419,8.530937781421216,14,130,368
49420,4.378307321897947,10,79,277
49421,2.5420156313012314,13,99,290
49423,1.8129584379567734,13,121,378
49424,3.2013303810749125,15,116,371
49425,6.161476124275404,19,96,297
49426,1.25820107642345,20,133,338
49428,1.1351487296799052,22,136,331
49431,2.6946292385374444,11,77,276
49434,5.2379117627260126,8,115,417
49435,5.325597873267877,25,128,316
49436,5.284203510312914,8,64,302
49437,3.662830029863307,13,75,321
49440,0.6632364730175015,15,82,328
49441,1.1346140520343158,16,80,331
49442,1.4517513750464865,20,91,318
49444,2.7157529610619697,17,89,324
49445,3.0322742344262044,17,77,325
49446,1.656181784165077,11,75,310
49448,4.755924680641019,21,99,332
49449,2.3092871480698367,9,76,285
49450,7.683363573084453,14,141,463
49451,2.128223338972487,23,106,302
49452,5.034199751974637,14,84,310
49453,1.7034802126848725,8,120,428
49454,0.4200314132339694,11,89,264
49455,0.6790956412202176,11,76,302
49456,0.8209759369867137,15,88,339
49457,2.171885123361046,21,88,311
49458,6.544335304926904,8,97,250
49459,1.9920476391855595,10,91,265
49460,9.243007122618087,16,109,355
49461,1.9774603527448285,16,80,322
49464,2.566467028407849,19,125,342
49503,0.16214232959411182,23,141,347
49504,1.7371741585361395,24,138,338
49505,2.557334530965024,22,143,346
49506,0.2594684602943131,23,147,352
49507,2.1640665314221437,22,145,354
49508,1.5291197121019653,22,151,358
49509,0.8198233291276974,23,143,349
49512,3.6189942575020537,22,157,365
49519,0.6797144345500326,23,141,346
49525,1.496506805315133,23,148,348
49534,2.5946674805266037,22,137,334
49544,3.4931830008123574,21,134,327
49546,2.9081769653945506,24,155,362
49548,2.145761665007383,24,146,354
49601,3.742166558905771,15,110,243
49611,0.4184253669740783,17,92,172
49612,1.919617904831985,14,99,184
49613,1.7341514741591006,18,77,223
49614,6.466262737475511,24,81,221
49615,0.6402992255535677,16,97,178
49616,2.5262967310904547,21,81,211
49617,1.712741985077742,24,83,197
49618,0.6290218808266794,15,106,236
49619,1.4033890207773392,21,86,225
49620,1.6897740260377232,23,96,209
49621,1.920048272153803,20,89,176
49622,0.5741246929411717,19,90,166
49623,8.09216277145378,7,115,261
49625,3.8282918144771148,21,88,214
49626,0.4041681614334857,14,77,244
49627,1.8837334086287374,20,91,162
49628,0.7617824482874039,14,79,218
49629,1.8169184837900572,17,95,177
49630,2.4929673535180457,21,82,186
49631,1.0475088833816157,9,107,301
49632,11.379228088935264,7,95,281
49633,6.869043741691826,10,110,213
49634,0.06965231716707625,16,78,245
49635,1.9188212900257886,19,77,216
49636,3.088953534283779,21,84,182
49637,2.9284907325343315,22,96,197
49638,3.01070482693403,17,100,235
49639,1.6935461920854187,11,109,294
49640,3.6422694987577735,24,83,196
49642,4.99259309913605,6,115,259
49643,0.4757793247642331,25,91,197
49644,8.605400062783282,11,96,244
49645,1.0539810296304077,21,83,220
49646,4.455968997015895,12,103,194
49648,6.222737626711312,18,95,172
49649,1.5273604733658852,19,101,208
49650,2.310788807689692,26,88,192
49651,6.635274059867183,9,114,246
49653,0.6285307374038652,15,92,172
49654,16.76552149563526,2,71,160
49655,1.4143214160241964,12,114,269
49656,2.0700116962885584,12,110,250
49657,2.560406898977718,10,107,276
49659,2.0903254925777532,14,97,177
49660,3.2318328312048097,15,82,246
49663,1.7371688258165645,14,108,220
49664,3.01991708869153,18,85,179
49665,1.3293502670238233,11,105,302
49666,2.7664395585922326,18,99,198
49667,8.319067475450739,6,102,256
49668,0.7193229572673691,21,97,220
49670,2.2234510181250955,7,85,154
49674,0.8760242064892861,15,88,155
49675,1.7271674516943547,21,78,233
49676,0.7823725964039975,15,99,187
49677,2.7487115935028017,8,113,275
49679,6.672380305378952,13,99,318
49680,1.239584199594638,12,110,205
49682,1.158677367549673,15,89,169
49683,1.502294587851037,27,86,203
49684,3.5520176072965883,21,92,186
49686,2.8078331593064663,21,98,196
49688,1.1901166281228166,16,109,257
49689,2.974864642407793,17,95,236
49690,6.449159784671437,16,100,188
49701,0.49021545200194994,9,44,93
49705,9.0198027429701,11,62,132
49706,0.47478195668217266,19,59,128
49707,2.263254253245906,4,26,102
49709,0.970363682516381,4,68,150
49710,17.002204066190412,1,9,49
49712,0.3467718760034023,24,77,157
49713,4.5646533877768585,23,72,155
49715,17.06251341271933,1,12,48
49716,2.283466136609384,17,58,121
49717,3.3803657585674713,15,61,131
49718,5.909877427748843,8,47,102
49719,17.657967709253963,2,27,68
49720,2.3569129535981426,16,73,146
49721,4.1098541485039615,9,48,104
49722,0.6000625305081396,21,61,129
49724,10.675080267787624,1,11,49
49725,5.1648135980770515,1,23,63
49726,14.446583731809127,1,12,52
49727,2.350822582664408,20,84,165
49728,23.35161957141159,0,10,49
49729,2.3729432602437797,18,87,155
49730,6.735411726330574,14,85,167
49733,10.366531560130186,8,90,189
49735,1.6780907019991094,7,80,166
49736,10.08081386650096,1,21,56
49738,5.693773712550223,4,94,208
49740,6.45045441366918,17,56,121
49743,9.366134964391792,6,47,106
49744,12.012218158032018,6,36,125
49745,13.415556433076704,2,28,68
49746,2.6239230130930373,5,55,133
49747,5.2838231587476985,6,38,138
49748,14.272409823385246,1,10,53
49749,2.7188428520161705,12,58,131
49751,9.088216398723366,5,74,163
49752,15.646343090714529,1,14,54
49753,6.742888085080638,6,44,131
49755,0.8397019340442066,16,53,111
49756,4.1667940200859155,3,76,187
49757,0.28321516288242554,6,39,83
49759,5.998521103963095,4,48,108
49760,14.568707374663664,3,30,73
49762,19.028334754739955,1,25,76
49764,0.10463302557328945,20,62,128
49765,2.231797262701,5,56,121
49766,0.1806918756933549,6,29,117
49768,27.986796617859703,0,4,35
49769,4.037623929902294,16,57,116
49770,3.951640164835537,21,67,139
49774,22.21888059964181,0,20,55
49775,8.938971916699327,6,43,88
49776,2.2664741402557405,6,32,98
49777,1.6061395989820482,4,21,87
49779,2.2582818852415776,5,42,95
49780,23.72901715611064,0,21,62
49781,15.494772460846043,3,34,80
49782,5.199224096815377,1,50,118
49783,5.985659113328844,1,9,44
49788,15.587593722694788,1,14,54
49791,4.566292361708402,14,57,125
49793,23.78746478792869,0,23,64
49795,4.2824741490001825,7,72,149
49796,1.0838147069238626,23,73,151
49799,1.4206848873754647,14,65,142
49801,10.054122991476888,7,49,142
49802,0.912612697776524,9,55,158
49805,5.033531438969307,10,19,42
49806,7.618734221099791,2,18,66
49807,10.621032251054151,4,44,129
49808,7.28574553984095,1,32,67
49812,2.504208557834988,4,48,159
49814,7.809618084589565,7,38,82
49815,14.543340817292748,2,44,114
49816,4.406229738677908,2,21,68
49817,10.00187971137307,2,14,112
49818,16.11547538054693,2,40,104
49819,12.630747932408275,2,39,97
49820,13.25397308744801,1,11,75
49821,4.844014376573646,7,53,174
49822,7.617554409354747,5,19,68
49825,3.04815452922289,4,21,70
49826,5.989526569610481,4,24,74
49827,12.451011137990408,1,13,74
49829,2.33749786445778,3,40,124
49831,17.816233267325448,1,40,109
49833,3.1939328739806423,8,31,82
49834,12.146163683819703,5,47,131
49835,2.6132153484957774,1,18,136
49836,21.567669486010978,0,8,77
49837,2.389065464477987,2,36,108
49838,22.332350644815573,0,21,97
49839,29.05696847969295,0,5,33
49840,15.24138668006675,1,9,89
49841,1.7622588973551212,9,38,87
49847,5.43257907959864,7,56,140
49848,2.78583697712832,6,63,194
49849,4.281782355526615,11,37,88
49852,4.780570200428974,9,56,144
49853,11.572732558119192,1,6,60
49854,7.5382018625529215,1,11,102
49855,1.6662032351084612,9,25,70
49858,7.050759269004036,6,68,223
49861,8.109005472280296,4,37,80
49862,2.946348272030147,2,17,55
49863,1.3827465128936318,4,50,156
49864,8.924970179326493,2,21,124
49866,1.8555659695637057,9,32,76
49868,10.863516990130131,1,6,48
49870,4.810447963293976,7,54,145
49871,2.4238154365801114,9,34,82
49872,11.896921142934788,2,34,82
49873,14.207980964444292,2,49,120
49874,3.150595182181181,4,49,136
49876,0.6268702971282292,8,58,152
49877,16.228614407902004,1,42,111
49878,10.63309826390803,3,27,104
49879,3.7264202443662713,4,43,99
49880,16.16335469048944,2,35,88
49881,13.512955715906836,7,51,132
49883,24.079187670820755,0,6,55
49884,15.012869814953932,1,13,55
49885,8.10458070506671,7,27,77
49886,3.532227786355713,4,54,136
49887,3.041540023557372,5,53,187
49891,8.337678598427862,2,25,76
49892,6.254116210415981,8,55,141
49893,8.058780514582017,6,62,210
49894,2.756454542039916,2,37,123
49895,17.429659954083924,2,18,79
49896,6.662066763049192,4,46,142
49901,0.655809527569203,11,19,43
49902,0.1294898268810974,8,53,151
49903,7.148307015282608,3,47,110
