concept_id,condition_count,patient_count
44201665,20,20
44201666,20,20
44201667,20,20
44201668,20,20
44201669,20,20
44201670,20,20
44201671,20,20
44201672,20,20
44201673,20,20
44201674,20,20
44201675,20,20
44201676,20,20
44201677,20,20
44201678,20,20
44201679,20,20
44201680,20,20
44201681,20,20
44202401,20,20
44202578,20,20
44202657,20,20
44203074,20,20
44203158,20,20
44203658,20,20
44203661,20,20
44203663,20,20
44203667,20,20
44203668,20,20
44203669,20,20
44203671,20,20
44203675,20,20
44203676,20,20
44203677,20,20
44203678,20,20
44203679,20,20
44203680,20,20
44203681,20,20
44203682,20,20
44203683,20,20
44203684,20,20
44203685,20,20
44203686,20,20
44203687,20,20
44203688,20,20
44203689,20,20
44203690,20,20
44203695,20,20
44203698,20,20
44203699,20,20
44203704,20,20
44203705,20,20
44203706,20,20
44203710,20,20
44203712,20,20
44203713,20,20
44203714,20,20
44203716,20,20
44203717,20,20
44203718,20,20
44203725,20,20
44203728,20,20
44203729,20,20
44203730,20,20
44203731,20,20
44203924,20,20
44204000,20,20
44204083,20,20
44204084,20,20
44204185,20,20
44204333,20,20
44204335,20,20
44204352,20,20
44204353,20,20
44204354,20,20
44204376,20,20
44204381,20,20
44204435,20,20
44204436,20,20
44204452,20,20
44204453,20,20
44204488,20,20
44204565,20,20
44204607,20,20
44204631,20,20
44204632,20,20
44204639,20,20
44205715,20,20
44205733,20,20
44205746,20,20
44205830,20,20
44206283,20,20
44206548,20,20
44206568,20,20
44206622,20,20
44207193,20,20
44207194,20,20
44207198,20,20
44207202,20,20
44207943,20,20
44207944,20,20
44207945,20,20
44207946,20,20
44207947,20,20
44207948,20,20
44207949,20,20
44207950,20,20
44207951,20,20
44207952,20,20
44207953,20,20
44207954,20,20
44207955,20,20
44207956,20,20
44207957,20,20
44207958,20,20
44207959,20,20
44207960,20,20
44207961,20,20
44207962,20,20
44207963,20,20
44207964,20,20
44207965,20,20
44207966,20,20
44207967,20,20
44207968,20,20
44207969,20,20
44207970,20,20
44207971,20,20
44207972,20,20
44207973,20,20
44207974,20,20
44207975,20,20
44207976,20,20
44207977,20,20
44207978,20,20
44207979,20,20
44207980,20,20
44207981,20,20
44207982,20,20
44207983,20,20
44207984,20,20
44207985,20,20
44207986,20,20
44207987,20,20
44207988,20,20
44207989,20,20
44207990,20,20
44207991,20,20
44207992,20,20
44207993,20,20
44207994,20,20
44207996,20,20
44207997,20,20
44207998,20,20
44207999,20,20
44208000,20,20
44208001,20,20
44208003,20,20
44208004,20,20
44208005,20,20
44208006,20,20
44208007,20,20
44208008,20,20
44208009,20,20
44208010,20,20
44208011,20,20
44208012,20,20
44208013,20,20
44208014,20,20
44208015,20,20
44208016,20,20
44208017,20,20
44208018,20,20
44208019,20,20
44208020,20,20
44208021,20,20
44208022,20,20
44208023,20,20
44208025,20,20
44208027,20,20
44208028,20,20
44208029,20,20
44208031,20,20
44208032,20,20
44208034,20,20
44208035,20,20
44208036,20,20
44208037,20,20
44208038,20,20
44208039,20,20
44208040,20,20
44208041,20,20
44208042,20,20
44208043,20,20
44208044,20,20
44208045,20,20
44208046,20,20
44208047,20,20
44208048,20,20
44208052,20,20
44208053,20,20
44208054,20,20
44208086,20,20
44208102,20,20
44208119,20,20
44208125,20,20
44208131,20,20
44208145,20,20
44208151,20,20
44208152,20,20
44208156,20,20
44208158,20,20
44208193,20,20
44208194,20,20
44208209,20,20
44208924,20,20
44208928,20,20
44208931,20,20
44209428,20,20
44209680,20,20
44209719,20,20
44209836,20,20
44210623,20,20
44210661,20,20
44210662,20,20
44210860,20,20
44210861,20,20
44210862,20,20
44210863,20,20
44210877,20,20
44210894,20,20
44210934,20,20
44210993,20,20
44211249,20,20
44211337,20,20
44211415,20,20
44211469,20,20
44211470,20,20
44211570,20,20
44211571,20,20
44211587,20,20
44211588,20,20
44211590,20,20
44211617,20,20
44211649,20,20
44211701,20,20
44211778,20,20
44211779,20,20
44211863,20,20
44212007,20,20
44212023,20,20
44212026,20,20
44212042,20,20
44212094,20,20
44212110,20,20
44212172,20,20
44212271,20,20
44212272,20,20
44212273,20,20
44212286,20,20
44212287,20,20
44212321,20,20
44212322,20,20
44212339,20,20
44212365,20,20
44212373,20,20
44212450,20,20
44212546,20,20
44212607,20,20
44212709,20,20
44212722,20,20
44212767,20,20
44212844,20,20
44212936,20,20
44212955,20,20
44213017,20,20
44213196,20,20
44213363,20,20
44213399,20,20
44213435,20,20
44213639,20,20
44213640,20,20
44213641,20,20
44213642,20,20
44213657,20,20
44213661,20,20
44213837,20,20
44213913,20,20
44213980,20,20
44214066,20,20
44214074,20,20
44214079,20,20
44214082,20,20
44214090,20,20
44214097,20,20
44214116,20,20
44214144,20,20
44214147,20,20
44214320,20,20
44214321,20,20
44214322,20,20
44214361,20,20
44214373,20,20
44214391,20,20
44214513,20,20
44214755,20,20
44214756,20,20
44214996,20,20
44215017,20,20
44215018,20,20
44215104,20,20
44215130,20,20
44215220,20,20
44215221,20,20
44215308,20,20
44215309,20,20
44215310,20,20
44215378,20,20
44215379,20,20
44215477,20,20
44215497,20,20
44215498,20,20
44215538,20,20
44215745,20,20
44215746,20,20
44215747,20,20
44215748,20,20
44215764,20,20
44215773,20,20
44215866,20,20
44215872,20,20
44215945,20,20
44215946,20,20
44215947,20,20
44216022,20,20
44216023,20,20
44216210,20,20
44216211,20,20
44216212,20,20
44216636,20,20
44216640,20,20
44216641,20,20
44216642,20,20
44216643,20,20
44216645,20,20
44216649,20,20
44216651,20,20
44216654,20,20
44216655,20,20
44216657,20,20
44217022,20,20
44217026,20,20
44217027,20,20
44217028,20,20
44217029,20,20
44217030,20,20
44217031,20,20
44217032,20,20
44217038,20,20
44217039,20,20
44217040,20,20
44217042,20,20
44217043,20,20
44217044,20,20
44217045,20,20
44217046,20,20
44217052,20,20
44217053,20,20
44217054,20,20
44217055,20,20
44217056,20,20
44217057,20,20
44217058,20,20
44217059,20,20
44217064,20,20
44217070,20,20
44217071,20,20
44217072,20,20
44217073,20,20
44217074,20,20
44217075,20,20
44217078,20,20
44217082,20,20
44217083,20,20
44217084,20,20
44217085,20,20
44217091,20,20
44217092,20,20
44217093,20,20
44217095,20,20
44217096,20,20
44217097,20,20
44217098,20,20
44217099,20,20
44217100,20,20
44217101,20,20
44217105,20,20
44217106,20,20
44217107,20,20
44217108,20,20
44217109,20,20
44217113,20,20
44217114,20,20
44217115,20,20
44217116,20,20
44217118,20,20
44217119,20,20
44217120,20,20
44217121,20,20
44217122,20,20
44217123,20,20
44217124,20,20
44217125,20,20
44217126,20,20
44217127,20,20
44217128,20,20
44217129,20,20
44217130,20,20
44217131,20,20
44217132,20,20
44217134,20,20
44217136,20,20
44217138,20,20
44217139,20,20
44217140,20,20
44217146,20,20
44217150,20,20
44217151,20,20
44217152,20,20
44217153,20,20
44217154,20,20
44217155,20,20
44217156,20,20
44217160,20,20
44217161,20,20
44217162,20,20
44217163,20,20
44217164,20,20
44217165,20,20
44217172,20,20
44217176,20,20
44217177,20,20
44217180,20,20
44217181,20,20
44217182,20,20
44217183,20,20
44217184,20,20
44217185,20,20
44217186,20,20
44217187,20,20
44217188,20,20
44217189,20,20
44217190,20,20
44217194,20,20
44217195,20,20
44217201,20,20
44217202,20,20
44217203,20,20
44217205,20,20
44217206,20,20
44217207,20,20
44217210,20,20
44217213,20,20
44217214,20,20
44217215,20,20
44217216,20,20
44217217,20,20
44217218,20,20
44217219,20,20
44217220,20,20
44217221,20,20
44217222,20,20
44217223,20,20
44217231,20,20
44217232,20,20
44217233,20,20
44217234,20,20
44217235,20,20
44217236,20,20
44217237,20,20
44217238,20,20
44217242,20,20
44217243,20,20
44217244,20,20
44217245,20,20
44217246,20,20
44217247,20,20
44217248,20,20
44217268,20,20
44217269,20,20
44217270,20,20
44217317,20,20
44217318,20,20
44217322,20,20
44217323,20,20
44217324,20,20
44217334,20,20
44217335,20,20
44217336,20,20
44217337,20,20
44217338,20,20
44217339,20,20
44217340,20,20
44217341,20,20
44217342,20,20
44217345,20,20
44217346,20,20
44217358,20,20
44217359,20,20
44217360,20,20
44217361,20,20
44217362,20,20
44217363,20,20
44217364,20,20
44217365,20,20
44217366,20,20
44217367,20,20
44217369,20,20
44217378,20,20
44217379,20,20
44217380,20,20
44217384,20,20
44217385,20,20
44217386,20,20
44217399,20,20
44217400,20,20
44217401,20,20
44217402,20,20
44217403,20,20
44217404,20,20
44217405,20,20
44217410,20,20
44217411,20,20
44217412,20,20
44217427,20,20
44217428,20,20
44217430,20,20
44217443,20,20
44217444,20,20
44217445,20,20
44217446,20,20
44217448,20,20
44217450,20,20
44217451,20,20
44217452,20,20
44217463,20,20
44217464,20,20
44217465,20,20
44217466,20,20
44217467,20,20
44217468,20,20
44217469,20,20
44217508,20,20
44217509,20,20
44217510,20,20
44217513,20,20
44217514,20,20
44217515,20,20
44217517,20,20
44217520,20,20
44217521,20,20
44217522,20,20
44217523,20,20
44217524,20,20
44217525,20,20
44217526,20,20
44217527,20,20
44217528,20,20
44217529,20,20
44217530,20,20
44217531,20,20
44217532,20,20
44217533,20,20
44217534,20,20
44217535,20,20
44217536,20,20
44217537,20,20
44217540,20,20
44217541,20,20
44217542,20,20
44217543,20,20
44217545,20,20
44217546,20,20
44217547,20,20
44217548,20,20
44217549,20,20
44217550,20,20
44217551,20,20
44217552,20,20
44217553,20,20
44217554,20,20
44217555,20,20
44217556,20,20
44217559,20,20
44217560,20,20
44217566,20,20
44217567,20,20
44217568,20,20
44217569,20,20
44217574,20,20
44217575,20,20
44217576,20,20
44217577,20,20
44217578,20,20
44217579,20,20
44217580,20,20
44217582,20,20
44217583,20,20
44217584,20,20
44217591,20,20
44217592,20,20
44217593,20,20
44217595,20,20
44217596,20,20
44217597,20,20
44217598,20,20
44217599,20,20
44217600,20,20
44217601,20,20
44217603,20,20
44217609,20,20
44217611,20,20
44217612,20,20
44217613,20,20
44217614,20,20
44217615,20,20
44217616,20,20
44217617,20,20
44217618,20,20
44217619,20,20
44217620,20,20
44217621,20,20
44217622,20,20
44217623,20,20
44217624,20,20
44217625,20,20
44217628,20,20
44217629,20,20
44217630,20,20
44217631,20,20
44217632,20,20
44217633,20,20
44217634,20,20
44217635,20,20
44217636,20,20
44217637,20,20
44217641,20,20
44217643,20,20
44217644,20,20
44217645,20,20
44217646,20,20
44217647,20,20
44217648,20,20
44217649,20,20
44217650,20,20
44217651,20,20
44217652,20,20
44217653,20,20
44217654,20,20
44217655,20,20
44217657,20,20
44217658,20,20
44217660,20,20
44217661,20,20
44217662,20,20
44217667,20,20
44217668,20,20
44217669,20,20
44217670,20,20
44217671,20,20
44217672,20,20
44217673,20,20
44217674,20,20
44217675,20,20
44217676,20,20
44217679,20,20
44217681,20,20
44217682,20,20
44217683,20,20
44217684,20,20
44217692,20,20
44217693,20,20
44217694,20,20
44217695,20,20
44217696,20,20
44217697,20,20
44217698,20,20
44217699,20,20
44217732,20,20
44217733,20,20
44217734,20,20
44217735,20,20
44217736,20,20
44217737,20,20
44217738,20,20
44217739,20,20
44217740,20,20
44217741,20,20
44217742,20,20
44217743,20,20
44217744,20,20
44217745,20,20
44217746,20,20
44217747,20,20
44217748,20,20
44217749,20,20
44217750,20,20
44217751,20,20
44217752,20,20
44217754,20,20
44217755,20,20
44217756,20,20
44217757,20,20
44217758,20,20
44217759,20,20
44217760,20,20
44217761,20,20
44217762,20,20
44217763,20,20
44217764,20,20
44217765,20,20
44217766,20,20
44217767,20,20
44217768,20,20
44217769,20,20
44217770,20,20
44217771,20,20
44217772,20,20
44217773,20,20
44217774,20,20
44217775,20,20
44217776,20,20
44217777,20,20
44217778,20,20
44217779,20,20
44217780,20,20
44217781,20,20
44217782,20,20
44217783,20,20
44217784,20,20
44217785,20,20
44217786,20,20
44217787,20,20
44217789,20,20
44217790,20,20
44217791,20,20
44217793,20,20
44217794,20,20
44217795,20,20
44217796,20,20
44217797,20,20
44217798,20,20
44217799,20,20
44217800,20,20
44217801,20,20
44217802,20,20
44217803,20,20
44217804,20,20
44217805,20,20
44217806,20,20
44217808,20,20
44217810,20,20
44217811,20,20
44217812,20,20
44217813,20,20
44217818,20,20
44217819,20,20
44217820,20,20
44217821,20,20
44217822,20,20
44217823,20,20
44217831,20,20
44217832,20,20
44217833,20,20
44217834,20,20
44217835,20,20
44217836,20,20
44217837,20,20
44217838,20,20
44217839,20,20
44217840,20,20
44217841,20,20
44217842,20,20
44217848,20,20
44217849,20,20
44217850,20,20
44217851,20,20
44217852,20,20
44217863,20,20
44217864,20,20
44217865,20,20
44217866,20,20
44217867,20,20
44217868,20,20
44217869,20,20
44217870,20,20
44217871,20,20
44217872,20,20
44217873,20,20
44217874,20,20
44217875,20,20
44217876,20,20
44217877,20,20
44217878,20,20
44217879,20,20
44217880,20,20
44217881,20,20
44217887,20,20
44217888,20,20
44217889,20,20
44217890,20,20
44217900,20,20
44217901,20,20
44217902,20,20
44217903,20,20
44217904,20,20
44217905,20,20
44217906,20,20
44217907,20,20
44217908,20,20
44217909,20,20
44217910,20,20
44217911,20,20
44217912,20,20
44217913,20,20
44217914,20,20
44217915,20,20
44217916,20,20
44217917,20,20
44217918,20,20
44217919,20,20
44217920,20,20
44217921,20,20
44217922,20,20
44217929,20,20
44217930,20,20
44217931,20,20
44217951,20,20
44217952,20,20
44217953,20,20
44217954,20,20
44217955,20,20
44217956,20,20
44217957,20,20
44217958,20,20
44217959,20,20
44217960,20,20
44217961,20,20
44217962,20,20
44217963,20,20
44217964,20,20
44217965,20,20
44217966,20,20
44217967,20,20
44217968,20,20
44217969,20,20
44217970,20,20
44217971,20,20
44217972,20,20
44217973,20,20
44217974,20,20
44217975,20,20
44217976,20,20
44217978,20,20
44217985,20,20
44217986,20,20
44217987,20,20
44217988,20,20
44217989,20,20
44217990,20,20
44218005,20,20
44218006,20,20
44218007,20,20
44218008,20,20
44218009,20,20
44218010,20,20
44218011,20,20
44218012,20,20
44218013,20,20
44218014,20,20
44218015,20,20
44218016,20,20
44218017,20,20
44218018,20,20
44218019,20,20
40136737,20,20
40136738,20,20
40136739,20,20
40137322,20,20
40139039,20,20
40139501,20,20
40139503,20,20
40142784,20,20
40142785,20,20
40142910,20,20
40142912,20,20
40142920,20,20
40142921,20,20
40143326,20,20
40143327,20,20
40144020,20,20
40144021,20,20
40144022,20,20
40144023,20,20
40144024,20,20
40144025,20,20
40144035,3114,1449
40144036,20,20
40144037,20,20
40144038,20,20
40144039,20,20
40144040,20,20
40144041,20,20
40148769,20,20
40151749,20,20
40152662,20,20
40152663,20,20
40153792,20,20
40154093,20,20
40163009,20,20
40163010,20,20
40164074,20,20
40164075,20,20
40164076,20,20
40164077,20,20
40164080,20,20
40164091,20,20
40166046,20,20
40166047,20,20
40168005,20,20
40168724,20,20
40169200,327,80
40169201,20,20
40169202,11311,767
40169203,693,121
40169204,1120,435
40169205,1147,367
40169206,46673,2881
40169207,2530,379
40169208,16029,927
40169209,1203,167
40169216,126246,26403
40169217,152865,19352
40169218,2710,568
40169219,6282,943
40169220,20,20
40169221,20,20
40169230,239628,53579
40169231,200820,30625
40169232,12081,2170
40169233,26754,3012
40169234,87741,20070
40169235,64437,10571
40169236,11973,1545
40169237,26938,2975
40169238,20,20
40169239,20,20
40169242,66491,14562
40169243,5641,1961
40169244,207669,37450
40169245,18122,5172
40169246,94809,14293
40169247,7522,2068
40169260,20,20
40169261,20,20
40169262,9333,1463
40169263,1013,423
40169264,2961,1373
40169267,6648,1085
40169268,20,20
40169269,30689,5730
40169270,38823,5517
40169271,6294,2247
40169272,6478,855
40169273,20,20
40169274,20,20
40169275,20507,6008
40169276,6138,1699
40169277,20,20
40169278,44,31
40169279,18948,5207
40169280,4196,1190
40169281,96881,13911
40169282,127435,12900
40169283,4519,1346
40169284,4057,628
40169285,46569,6360
40169286,53373,4786
40169854,20,20
40170633,20,20
40170634,20,20
40170635,20,20
40170636,20,20
40170637,20,20
40170638,20,20
40170654,20,20
40170655,20,20
40170920,20,20
40171015,20,20
40171016,6296,1672
40171017,410,275
40171018,20,20
40171019,20,20
40171020,20,20
40171021,20,20
40171022,20,20
40171023,20,20
40171024,20,20
40171025,20,20
40171026,20,20
40171027,20,20
40171028,20,20
40171029,2821,1360
40171030,20,20
40171031,20,20
40171032,20,20
40171033,20,20
40171034,20,20
40171035,20,20
40171036,20,20
40171037,20,20
40171038,20,20
40171039,20,20
40171040,20,20
40171041,20,20
40171042,20,20
40171043,20,20
40171044,20,20
40171045,11013,3689
40171046,1213,765
40171047,464,230
40171048,66,39
40171049,20,20
40171050,20,20
40171051,20,20
40171348,20,20
40171349,20,20
40173027,20,20
40173039,20,20
40173040,20,20
40173396,20,20
42834188,20,20
42835196,20,20
42835200,20,20
42835263,20,20
42835576,20,20
42836834,20,20
42836835,20,20
42836966,20,20
42837500,20,20
42838255,20,20
42840719,20,20
42841405,20,20
42841406,20,20
42841407,20,20
42841408,20,20
42841409,20,20
42841410,20,20
42845054,20,20
42845055,20,20
42845056,20,20
42845057,20,20
42845058,20,20
42867186,20,20
42867221,20,20
42873418,20,20
42873627,416181,31249
42873628,96,49
42873629,323,188
42873630,239,102
42873631,2855575,122617
42873632,744,334
42874329,20,20
42875641,20,20
42875642,20,20
42875643,20,20
42875644,20,20
42875645,20,20
42875646,20,20
42875647,20,20
42875648,20,20
42875649,20,20
42875650,20,20
42875920,20,20
42876561,20,20
42876562,20,20
42876698,20,20
42876699,20,20
42876700,20,20
42876701,20,20
42881563,20,20
42881677,20,20
42884122,20,20
42884241,20,20
42884677,20,20
42885290,20,20
42886111,20,20
42886292,20,20
42886367,20,20
42886403,20,20
42886475,20,20
42886541,20,20
42887205,20,20
42888031,20,20
42888032,20,20
42900501,20,20
42901134,20,20
42901433,20,20
42901550,20,20
42901997,5649,2094
42901998,11384,1837
42902318,2227,1646
42902350,20,20
42902351,661,151
42902386,20,20
42902388,20,20
42902390,20,20
42902433,138178,12721
42902440,20,20
42902447,1249,776
42902458,535,174
42902483,20,20
42902498,20,20
42902500,20,20
42902501,4347,618
42902513,20,20
42902547,6995,3738
42902601,17355,3085
42902603,9089,913
42902623,72,20
42902625,20,20
42902635,20,20
42902636,20,20
42902665,6444,1225
42902666,15668,7802
42902702,1884,1013
42902703,5790,2655
42902704,20,20
42902745,14597,5428
42902746,43920,18509
42902748,81090,22657
42902807,1413,808
42902808,2562,675
42902871,20734,9448
42902878,13269,2102
42902879,20,20
42902880,20,20
42902882,20,20
42902902,20,20
42902911,20,20
42902933,230,70
42902934,834,431
42902950,6099,2883
42902951,2240,633
42902960,207,157
42902961,13256,6675
42903015,20,20
42903031,20,20
42903065,20,20
42903087,20,20
42903103,485,203
42903104,5230,985
42903122,3719,2118
42903139,20,20
42903140,20,20
42903156,63,20
42903180,20,20
42903181,3398,1142
42903191,15988,7816
42903212,20,20
42903220,70,62
42903248,20,20
42903289,13305,3866
42903290,4252,1230
42903365,20,20
42903368,20,20
42903396,65179,8649
42916925,20,20
42916926,20,20
42916927,20,20
42916928,20,20
42916929,20,20
42916930,20,20
42916931,20,20
42916932,20,20
42916933,20,20
42916934,20,20
42916935,20,20
42916936,20,20
42916937,20,20
42917006,20,20
42917007,20,20
42917027,20,20
42917028,20,20
42917029,20,20
42917030,20,20
42917031,20,20
40173399,14157,4477
40173400,21846,3498
40173401,9251,3234
40173402,5504,1297
40173403,9793,3045
40173404,1524,594
40173436,20,20
40173437,20,20
40173438,20,20
40173439,20,20
40173442,20,20
40173443,20,20
40173447,8523,3511
40173448,8941,2071
40173452,20,20
40173726,20,20
40173727,20,20
40173728,20,20
40173729,20,20
40173730,20,20
40173731,20,20
40173732,20,20
40173733,20,20
40173734,20,20
40173735,20,20
40173736,20,20
40173737,20,20
40173738,20,20
40173739,20,20
